account,Rewards,combined_points,badge_17_tier,badge_17_points,badge_22_tier,badge_22_points,badge_26_tier,badge_26_points,pp_level
0x04016c434275753dd40ac5d12fb0ad9d7c32e58e,25,20,,0,1,20,,0,1
0xbcf31a799b7cc3598fe97e126c6940937cad03c5,25,20,,0,1,20,,0,1
0x9106cd1e01e42116a6a645aa79a900694082360f,25,20,,0,1,20,,0,2
0x63c5edd4b0c75cac230c3c16242653be81e5d3d1,25,20,,0,1,20,,0,0
0xdb7e702eebb6999c170e60216da865bd12a211de,25,20,,0,1,20,,0,1
0xfabb6c167740ea72354d37148a2091062f60031c,25,20,,0,1,20,,0,1
0x63039ab999891428aeda4b8bb0b2e6fef80f851f,25,20,,0,1,20,,0,2
0x81daa37b9c208def1854eb48f1cb77b19d7fd88b,25,20,,0,1,20,,0,1
0x65c89890c28b3d8fdea832446950dbdff0da8309,25,20,,0,1,20,,0,0
0x2347e94584692a873b12a4f8d816b5d8d29fa33a,25,20,,0,1,20,,0,2
0x1613c11f879c84b2048a5c1707d55a7670fd2601,25,20,,0,1,20,,0,2
0x41a889ed0eec4a7f529ed1388fac77350f54b039,25,20,,0,1,20,,0,2
0x48684d7e36fe1298f60bdd47e75a97c5706f3302,25,20,,0,1,20,,0,0
0x47810b77791ba0f910fc2442ad8204d30bf6099b,25,20,,0,1,20,,0,2
0x65e6600c3ac301e671232e2bc4f412195e54d3e1,25,20,,0,,0,1,20,2
0xf1baa352712380b0fb9a73587f3c83a79a6cbaf0,25,20,,0,1,20,,0,0
0x26c89b3d79bec039fe8bf5d1fcf5d5f618f45c62,25,20,,0,1,20,,0,0
0x29480d823d69b951bb62f04152c4b888f4f39703,25,20,,0,1,20,,0,2
0xd4773d578fef955951f0f392a87f8473550068ae,25,20,,0,1,20,,0,0
0x4abf17c6f3fca65bfa222c6608aa52952a32f46a,25,20,,0,1,20,,0,1
0xeaccfa79e65f59bc78ea428996b314e58eda7a2b,25,20,,0,1,20,,0,0
0x8d5d8ab01fd862d6f1441a826d1dfbd836b29630,25,20,,0,1,20,,0,0
0x053123b0d3577a6b561a49f3f06e02d4f14c2f6d,25,20,,0,1,20,,0,1
0xff6d427905f548db47d8d84fd30f35c6c3169be0,25,20,,0,1,20,,0,0
0x3ac7143712e933427b64c955e0027a91c572ff18,25,20,,0,1,20,,0,0
0x7a62e2b38c52d9c3f133850a1afb67063cec7b96,25,20,,0,1,20,,0,0
0xbd662e0fa40144adb1fe5527818bb093372d6c3c,25,20,,0,1,20,,0,2
0x0d1b6742b8f16e995fb19d01c907b7bc13adec1f,25,20,,0,1,20,,0,0
0xe2ec83861b7479859c22dbd1918c16026b9b28b1,25,20,,0,1,20,,0,0
0x0fc10ab0e30dedfc0290d46d0d737f56b62e71c2,25,20,,0,1,20,,0,0
0xf3f27056d9f53c93e004eb8448f3333e2034f3f9,25,20,,0,1,20,,0,0
0x57a447fd09b04089fe4be354b9672930ff531c70,25,20,,0,1,20,,0,0
0xca4fabe6ac31d42cae235ea0b86464a4d32b2a4c,25,20,,0,1,20,,0,1
0xb54cca08259fbd8364fd1ca873f5659616b6de0d,25,20,,0,1,20,,0,0
0x98c2fe3cf3c9a957e4b27bd0bfe18d283dbb528b,25,20,,0,1,20,,0,0
0x54d9d8b56ea903fc75d31d0fabeebc547272eab7,25,20,,0,1,20,,0,0
0x47d950dc2a9b8c4bbee983d09afa46426ad5e57e,25,20,,0,1,20,,0,0
0x238061a1b1baec50f967ed5001dd78e67d513063,25,20,,0,1,20,,0,0
0xdf2b2e4bf5f563174279f7da701f510ce8af135f,25,20,,0,1,20,,0,2
0x27252b42f4cd6fafa005d7201174838c73b7dfaf,25,20,,0,1,20,,0,0
0x7c8f6172695c71d877ce250fafdb41865b610b8c,25,20,,0,1,20,,0,2
0xfbed42490c29bec1adda0c985bbba80afdf1ecd3,25,20,,0,1,20,,0,0
0x11d1268f8797fd1896bb8e94bcb65e1a48681730,25,20,,0,1,20,,0,0
0xf0be706fd4220187be8da302f3e41007c9659948,25,20,,0,1,20,,0,0
0x1c08d750cbf16cd7b911eff9a5b912e1f2a5f56c,25,20,,0,1,20,,0,0
0x593d33839697609d44385cc4e87d83ef218b4e24,25,20,,0,1,20,,0,0
0xc6ef63add7b2a568d25376efb4571be18b578359,25,20,,0,1,20,,0,2
0x6e79cbe72e01daef97c94f8b78f280824f72848f,25,20,,0,1,20,,0,1
0xe6b4cf153da6875f1698370f9fc6cdc68ad713a6,25,20,,0,1,20,,0,0
0x1f493fea575f1883de6106f463f950b061b9c280,25,20,,0,1,20,,0,1
0xda49c9b864e1372e2ab6863a1e035313070dcdf8,25,20,,0,1,20,,0,0
0xfb1d8d141bcc03d75e48617c8ecce357bee1b1b2,25,20,,0,1,20,,0,0
0x7e489b2cf0df968ef022fd8d0176a7c9a1702599,25,20,,0,1,20,,0,2
0x9f29fca10dad9fbed6d724ca5719982daaab8481,25,20,,0,1,20,,0,2
0xdedf9d991c7381036f676414cc3b1e65be5277c8,25,20,,0,1,20,,0,2
0x049fc687c4bb50904f86e6697c7b16b0b921b3b0,25,20,,0,1,20,,0,0
0x0625efc2b0b4734086566a54fbf82d356f3da43d,25,20,,0,1,20,,0,0
0x76605051812924c854b718dea16e25ae102d1e06,25,20,,0,1,20,,0,2
0xc31e54dcc113c7afc495ea41fea4ac4e36defa02,25,20,,0,1,20,,0,0
0xf006d69464b38ec1d2b8229dadd24ff3676bb045,25,20,,0,1,20,,0,0
0x500c6aeac77bae858f6d5d9becf82b99e6dc11fc,25,20,,0,1,20,,0,2
0x12e4acfea01447f0b327260c71230074505467a2,25,20,,0,1,20,,0,0
0x3840c76adfc751c07285fdd08375402a77cd398b,25,20,,0,1,20,,0,0
0xfee66a7e823dbd5e2039ab73a41241916c600c9a,25,20,,0,1,20,,0,2
0x8b3b500d75d8553d0d9124bcb871a5f5b022dc7c,25,20,,0,1,20,,0,0
0x9b8afedf9d746c1cbae19486d90a24dd32836c5a,25,20,,0,1,20,,0,2
0x941876ce771e74e57a5c7edda5b003c5bb93c0aa,25,20,,0,1,20,,0,0
0x5a7bcd734113c43986b15e63e78e72f9e601148c,25,20,,0,1,20,,0,0
0x76c9ca7ed2390828ecd7e1c324f5f7a3138198be,25,20,,0,1,20,,0,3
0x908303075ea06ea416610a750a0a97d83ea742fb,25,20,,0,1,20,,0,0
0xec371719c5ae9eef6f22c702d01b918ded523ffc,25,20,,0,1,20,,0,0
0x3051aa5ce37488c51f4961bec5cce362304b9147,25,20,,0,1,20,,0,3
0x3ce0bda9150f490eb81baf4089f4b5ef27b51ce5,25,20,,0,1,20,,0,0
0xfe5631ad76b16f6f9055f9ff16a4e405026de865,25,20,,0,1,20,,0,0
0x28937f7153736ae14271112e8b7ba87ab2c730f6,25,20,,0,1,20,,0,0
0x90b320b3d0efa440f8009776df0d45c314f33613,25,20,,0,1,20,,0,2
0xc9155b79043628681581be9eb4ebb2f261a0403a,25,20,,0,1,20,,0,1
0xe3804d6e81d42393a690222b96548da0a9d3b6ed,25,20,,0,1,20,,0,0
0xdcfa2bfe2ba2d74edcd545f32f91b250305f7e07,25,20,,0,1,20,,0,0
0x70cab4b25b11d6c00e0eebeddb3a14d58ad3631e,25,20,,0,1,20,,0,0
0x14416bb8732891ca5f37d7ec2d1602d28e808eb2,25,20,,0,1,20,,0,0
0xdcf5fdc008ff03d09d48d9cccc9ae7bc0e61ac52,25,20,,0,1,20,,0,2
0xefb3e6125e1e74930217e07587a7f57dcde98cde,25,20,,0,1,20,,0,0
0x76d4808a154ad26991263e7b4986226688ae6c63,25,20,,0,1,20,,0,0
0x4a09a69df1c80e068a19516df0f68f16e9dab26d,25,20,,0,1,20,,0,0
0xae4fe04cbc3e71594c3b7192854f4d178841627c,25,20,,0,1,20,,0,0
0xc7327d32a93bfe31a3dfa61f0c20ee9db154f53c,25,20,,0,1,20,,0,2
0x11f6548ea12e9eecf3e78960c22ffbd6266d5f55,25,20,,0,1,20,,0,2
0x1ce88d40721931c2975bef7771c20d70315326dc,25,20,,0,1,20,,0,0
0x0e871f4a19cbd3581211042c3586ef2d14372f81,25,20,,0,1,20,,0,2
0xd48d4b4c742c5b40d726a65227b0ad135929bca5,25,20,,0,1,20,,0,0
0xf8435e8e75e4c16ceee382e3bb5baecca9135217,25,20,,0,1,20,,0,0
0xbf33795fdad54bc40e59a23012f115420797ecf0,25,20,,0,1,20,,0,2
0xbe8d5874c35f052ca07e704345cd3e3223175868,25,20,,0,1,20,,0,0
0xa1b2b48c2ec26f250eefe7311def7e48152e2274,25,20,,0,1,20,,0,0
0x6d8a349072d60c85f0c72201c340bfd32859385f,25,20,,0,1,20,,0,0
0xea8c274c4e57b5e12e3dc95cc93f41207dd8d8a8,25,20,,0,1,20,,0,2
0x241ecb6e21fef4996110d5ba74894b501967efa0,25,20,,0,1,20,,0,2
0xc8a1f8ee58e4c0d2417609c4f331bbb21a1e9b85,25,20,,0,1,20,,0,2
0x4d219537f21493b63257c61986061f21978f5bcd,25,20,,0,1,20,,0,2
0xbb4497d97f58b68ce1caeee9fbd83f06ed36fa06,25,20,,0,1,20,,0,1
0xeb5e032d9592f202830740ba4224090a33b37d51,25,20,,0,1,20,,0,1
0xddd0cf5eab4fb98dd8f43b9181c0e21c78387855,25,20,,0,1,20,,0,3
0x23e7f5b009875f0295ba0859b8074e5af938c97d,25,20,,0,1,20,,0,0
0x0b3ee61891916fba98ac23d2509c2aca021d81de,25,20,,0,1,20,,0,3
0x852d364f76d02a6481269d9183fe2e000b4bdf27,25,20,,0,1,20,,0,1
0xf8b5e29b9cf57f29a9a06b757aa3ec17c8648c14,25,20,,0,1,20,,0,2
0xb0d9e448fed1490c4bd0e3a72dd03e1bfca9aea8,25,20,,0,1,20,,0,0
0x5932b6c4118fc24be2a053238ceddc232b19c2f1,25,20,,0,1,20,,0,2
0x95a154bcbba9ae0c601b2632a643a1acbc789823,25,20,,0,1,20,,0,2
0x443746617bcb2d175ef56da71741f1bf375127ad,25,20,,0,1,20,,0,0
0xa463594eb2b94b565607560edf0d2092874a9983,25,20,,0,1,20,,0,1
0x285ad2561af4ca82c6dc6680f6edd6ebf82882ea,25,20,,0,1,20,,0,0
0x5582f22a2041fd401e2cff339d2923bf1c3f4aa2,25,20,,0,1,20,,0,2
0x2a5fb87945a148ed17cce09b3840c01fa5bc8736,25,20,,0,1,20,,0,2
0xe9d5512fb2e4a9ca6ea152441915866c5761c7a9,25,20,,0,1,20,,0,1
0x7419498404a40c5e195d7155558edd0f4471f05c,25,20,,0,1,20,,0,0
0x90b23f60aeef0e5845ba9345053af172698da693,25,20,,0,1,20,,0,1
0xb82d16db52f7707cb00ea6499a084de0c7634995,25,20,,0,1,20,,0,0
0xb4c47d2ca925b5e6b0bd9162acdbb240b696bab0,25,20,,0,1,20,,0,0
0x93e54ee64fb815ab6f225c4b4d5a7ee52ffebd4e,25,20,,0,1,20,,0,1
0x3a9a3fe68061137bcfaa73958226a9e0d84e2560,25,20,,0,1,20,,0,2
0xb908622516557d0eefae3d572f246f3971444ae4,25,20,,0,1,20,,0,1
0xdcf7fad5af111fb3b9382a7e437715ca7ae7e3c6,25,20,,0,1,20,,0,2
0x18f8150a30189528ec672fb34ed94586f289bb9e,25,20,,0,1,20,,0,1
0xe4fc124314d5ba26a07db7707ac7381841150710,25,20,,0,1,20,,0,2
0x5e6032ab916f38988c10181df61bda289dff4948,25,20,,0,1,20,,0,2
0xddd8b87fde1df1840ca759cfe214475a4cd63f5a,25,20,,0,,0,1,20,2
0xd8c768e44e1eb8cf82a16964a6dae0f2ea6f5e07,25,20,,0,1,20,,0,2
0xc720fa6a81af560260d3431af7a19f15803ef3bb,25,20,,0,1,20,,0,1
0x53207db84a3512b903dd5ed982fdc87dcbc23860,25,20,,0,1,20,,0,0
0xe05196013a2206bcdccbeee3570b27e894eaa723,25,20,,0,1,20,,0,2
0x69930b2375e59bd212ae59d33db81c35fdab0205,25,20,,0,1,20,,0,0
0x9309c28266c4629091bee74d487a160a0d926276,25,20,,0,1,20,,0,2
0x8c17ae1daa663f4a2bde06e96d59032a58f1e6db,25,20,,0,1,20,,0,0
0x3ede2f248d8c09a43d1924e3974d32e246ebfc72,25,20,,0,1,20,,0,0
0x466386ca831ed741841e794d30cdfd56255dc210,25,20,,0,1,20,,0,2
0xa3db4ccb71aa113506587720c943e41e428b7140,25,20,,0,1,20,,0,0
0xe6bef8f8ed8feddb1e9c3f6a1a1ac6000e3aa6cc,25,20,,0,1,20,,0,0
0x4b027114bcec8ffd7f4fbf60ece61a49740a0955,25,20,,0,1,20,,0,2
0xf6c2a0332b41637347fcab032c341f9bd2dd3485,25,20,,0,1,20,,0,0
0xa55ebbf453b819c2e465a962f2c83771ceee7e51,25,20,,0,1,20,,0,2
0x73dacac082a0aac114d5fac23ca590dbdd9ab136,25,20,,0,1,20,,0,0
0xe8515114b4fffe000299e7c35334f84d897f53e9,25,20,,0,1,20,,0,0
0x95770079cdcf9b3cb5ad2ed925106ac5082c4557,25,20,,0,1,20,,0,3
0x28a6624b1a9c8e2a8ab047d8af15babe9d73243c,25,20,,0,1,20,,0,0
0x6748f2dfdc44a8cabef19431c41040cb3ce77fc3,25,20,,0,1,20,,0,0
0xde46a478019072afa8c12ed80935d452ab843ebe,25,20,,0,1,20,,0,2
0x73e11c5b84cdc66c73f6f0b19c8482e40136312d,25,20,,0,1,20,,0,2
0x8dbe6e10ff6de8dc4b04008dac086e05fefaee8e,25,20,,0,1,20,,0,0
0x9f960578cb3c0f8c23892701d934c4c6957144db,25,20,,0,1,20,,0,1
0x5a86f0b13c80760ce6261cb371a468813e705788,25,20,,0,1,20,,0,0
0x548eb705ce17a2f21546b1cb898fa68186d5d7b6,25,20,,0,1,20,,0,0
0xb681d95ad5576261763a613710e91c16c1e866ee,25,20,,0,1,20,,0,2
0x8b56d976bdd081889ef2abbe73924f4dd5f44c9c,25,20,,0,1,20,,0,0
0xc6645f39ff10378c62e18dc0acff2b09faf28e75,25,20,,0,1,20,,0,0
0xfb81d41c3bfa074bb70f8377e38d3bf4b28db05f,25,20,,0,1,20,,0,1
0x613fd5c10cf9cf25d08e540f3464fd1e63eccf5c,25,20,,0,1,20,,0,1
0xaa65af508d1fce9ad7e048a4bf5e19c2ce3e87fe,25,20,,0,1,20,,0,0
0x77971dd7ffa3d7ab5a854309df64921491bfb717,25,20,,0,1,20,,0,1
0xecccd82a77e92e7e035446ef93e0dd1c30e0c08c,25,20,,0,1,20,,0,0
0xf8ce371e80921c9f70892be95342c244ff1ddb32,25,20,,0,1,20,,0,0
0x341eabebda87f59b72f3317c651178853139851f,25,20,,0,1,20,,0,1
0x87c164f314ebd13d0ae8ebc3b5ba1cb13360d36e,25,20,,0,1,20,,0,2
0xa331dbc613d88bbebe10e84c74eaf6b35d67273f,25,20,,0,1,20,,0,0
0x1292bf9f1051159da4923cec498086c0653310c7,25,20,,0,1,20,,0,1
0x500e37e1e68b63df18ea6bfbf08c9bf62470e9d0,25,20,,0,1,20,,0,2
0x9eccdf0cee67e7e5ab0f72ea4bc5e7da97a46c04,25,20,,0,1,20,,0,0
0x22bd71bf5093c7bb8aadb346b59cf14b8328d346,25,20,,0,1,20,,0,0
0xf07d27bf238e2982f7c40caed1859ff3f6f283da,25,20,,0,1,20,,0,2
0x6fc26f9adbdb546627d7d59873093e33b8a185eb,25,20,,0,1,20,,0,2
0x0ad40be736e15be11e10b7b2f76d0eab26002383,25,20,,0,1,20,,0,0
0xa5decfa9f0471e0d65845c118d98d277d6631e98,25,20,,0,1,20,,0,2
0x703e1571603c8da3d37991c939ad20f6b869d247,25,20,,0,1,20,,0,2
0x4b8b2bdf70b922b16fc63be9fc923a38fef69b54,25,20,,0,1,20,,0,0
0x41e287de6681fffeb0f4d0abb822a4b08e801a8b,25,20,,0,1,20,,0,0
0x0845d6a848afb127db07058b1225243db9890959,25,20,,0,1,20,,0,2
0x56278033eed286d7e5d7348051fa6c9beb449885,25,20,,0,1,20,,0,0
0x48e7d98af3ae2f8594e6433337e2a3dbc9635455,25,20,,0,1,20,,0,2
0x25dc9ee9b3d8e420efff81e64e792685f88ffe8b,25,20,,0,1,20,,0,2
0x84db8bca1535c98961b24c1acee19e372f66e172,25,20,,0,1,20,,0,0
0x1ad6ca4f8c3c294c1b4c23ced045a104afc2af05,25,20,,0,1,20,,0,2
0x88acdfa32346adff89d382432bee772f5283b2c4,25,20,,0,1,20,,0,0
0xecea73989905e74ad333ae59c627ca37cb2e0ae6,25,20,,0,1,20,,0,0
0x619e780bb521091ee2dcaa8db89ade71523a102e,25,20,,0,1,20,,0,0
0x6d2e45d08b3ccc061fc30da78924209085d91860,25,20,,0,1,20,,0,1
0xa9226286e970879cd694557404e94cc2018f79fc,25,20,,0,1,20,,0,2
0x506da0033dffcc338635df569659752565d7e02e,25,20,,0,1,20,,0,0
0x365f229f268f2e6a192c9c8d837f0a6b61a30c40,25,20,,0,1,20,,0,2
0xa10ebf19aea3a718057225beb8a8851e42ff9174,25,20,,0,1,20,,0,0
0x28bc5cb02c9bb906fbbe43bb6c224834eb96659e,25,20,,0,1,20,,0,0
0xfaee1fac0e41985225446848c21445c887c9211e,25,20,,0,1,20,,0,2
0xf9266d6d5f682f176b074ea09337ec9eb3bbbd16,25,20,,0,1,20,,0,0
0x29e15b2cc722a0ad523d6f51498e08cc3d81c684,25,20,,0,1,20,,0,2
0x730a78386d7ae75bd05805566574cc3336ce98ea,25,20,,0,1,20,,0,0
0x3e2e8f089946697f4b11ceaee1dff8083c408fca,25,20,,0,1,20,,0,0
0xaf0d28e36e54bb45ea29b26303b3661d3ea614a0,25,20,,0,1,20,,0,2
0x179c8aa37e6f4ae74547f30382048e81faf2ea87,25,20,,0,1,20,,0,3
0xf88c198b80afc2a1de402ab9438630400d60425c,25,20,,0,1,20,,0,2
0xc1c256dfbd2c6fbcef22bee0907e9120d46c83ab,25,20,,0,1,20,,0,0
0x4e61008ffaca0764a43f2fcfd4f69ed65f1b95d2,25,20,,0,1,20,,0,0
0x19a470b5686f5c17c3d26f8db93b0e73c79f5bae,25,20,,0,1,20,,0,2
0x17fa9f6646264208e2d0cbe7e3990ae4b6d31122,25,20,,0,1,20,,0,1
0xeb6ae956f49b89bb762d11a99f4a757721a8cd02,25,20,,0,1,20,,0,0
0x732b2ae2363b35ae96a8296a998174f9687fb5d9,25,20,,0,1,20,,0,0
0x9b035d3f676a32412bc4ff23569aa036aec3dc9d,25,20,,0,1,20,,0,2
0xd5b22ed34bbc3b6c87760fd92fbc1cd2b7e35db1,25,20,,0,1,20,,0,0
0xa3a33068183b569cf796c192b72574a09fdf6296,25,20,,0,1,20,,0,1
0x2f07dc86d653acfbf7faa9714ce89a52d9c8a83e,25,20,,0,1,20,,0,2
0x4337088da6bbc0c05e1a84cdbd2a20b8ac541e4c,25,20,,0,1,20,,0,0
0xfdd7a539df0e560d2e34ed728a67e79f84c82e7c,25,20,,0,1,20,,0,0
0xa01d11e2da232150751c8a4516081ef54155475b,25,20,,0,1,20,,0,2
0xd07b5ee896ec000f9786bdd6deea2a5ee4c6a5d2,25,20,,0,1,20,,0,2
0x2c29441bf4aa3195a4951d0cd7b158c446c7547b,25,20,,0,1,20,,0,2
0x68d1b7a7b04ecdb0b0f5164fe476b487a0af7240,25,20,,0,1,20,,0,2
0x5d1d9c8b5b0e9fbb692d0c2da667fa22d84d7ecc,25,20,,0,1,20,,0,0
0xef6226c8377e3552edfb2b4c4d132e0cdd50c96e,25,20,,0,1,20,,0,2
0xa2f2d2cd916de012d20e0c476ddbf7769e1c6205,25,20,,0,1,20,,0,0
0xfcad27f264c28136dec843c3dcfe012a8cfc26be,25,20,,0,1,20,,0,0
0x4bb404db44b6f1231918618662a000baaf38614b,25,20,,0,1,20,,0,0
0xcc3238174f83ad62c04fbef7a9c7cd85b554dab0,25,20,,0,1,20,,0,0
0xacd789048240ac3cd4fe39b3ff6aa7f5775e87f9,25,20,,0,1,20,,0,0
0x970f53323d356aafb2d6cf756a5fe3a44e61c409,25,20,,0,1,20,,0,0
0x6bdd272be158c610a399891a705edda943dc7f81,25,20,,0,1,20,,0,0
0x142597fd732a499c2a5447fc08a4be18c3c2533d,25,20,,0,1,20,,0,2
0x66b02f7eab686ce8f6eef223c7902499d093acbe,25,20,,0,1,20,,0,0
0xcebf658f8d9fe4ec0c5116a72b3d7830027b0ccd,25,20,,0,1,20,,0,0
0xe94802577af325a2aa67eb1eb0d4ac0f22bb3603,25,20,,0,1,20,,0,3
0x371af8e9e37175740ea48aa8b9f51eaebab6c117,25,20,,0,1,20,,0,2
0x2ab6619523ec1e6ec47a492263c0f49db4a428b1,25,20,,0,1,20,,0,1
0x8e548fc86b0899231783526433b85e65f6f8bc32,25,20,,0,1,20,,0,0
0xb4053146d187ad268e5cd4cddc73a326421564ed,25,20,,0,1,20,,0,2
0x54244488e56f0bb9483dfc5b0f4eb41c05fc6972,25,20,,0,1,20,,0,2
0x0c6b4407de4794cd080e64887f830ec08c47b172,25,20,,0,1,20,,0,2
0xe4d391e7f85e465df36b4bf11935f16143b66409,25,20,,0,1,20,,0,0
0x75413bdd87e007d84708216592ce520f6ca9eb5e,25,20,,0,1,20,,0,0
0x6c9576b3c6b0ca9ca4278ba3a23ceccbc5961790,25,20,,0,1,20,,0,2
0x1a65a350c9e692cc4aad9c35db5c9518981d6fce,25,20,,0,1,20,,0,0
0xb599a7c8650baeb52dc2dfdbd6d9569b4d7190de,25,20,,0,1,20,,0,1
0x51692c796e1ad4323dc96a446755ee54420ab391,25,20,,0,1,20,,0,0
0xdbc029826a54d56458af7ffd0c87868a9f7ff182,25,20,,0,1,20,,0,2
0x1e58da52358717122b1a217f9dac38b60b20923c,25,20,,0,1,20,,0,1
0xbfe544e4e5f4d25f63f8d75717f5d57d79a2a442,25,20,,0,1,20,,0,0
0x0b5f54320034f7451ef8c18a9b6570f14611c9d0,25,20,,0,1,20,,0,2
0xb805bc9511b9c398354a020447421ac516708a16,25,20,,0,1,20,,0,0
0x38a2b86c2655d9c4ff9cec176a0747c7ebbf8128,25,20,,0,1,20,,0,2
0xb2910c3d0c883e5abe05f0be8498f554a194a335,25,20,,0,1,20,,0,1
0x00ac57406b087c4798b8c60bc861d17f18518c68,25,20,,0,,0,1,20,2
0xe998b4fdc02c9deb9b6912b8382826ef0df8b1fb,25,20,,0,1,20,,0,2
0x596de7918e54f36f2ba59ed44c86431e27b0f3b7,25,20,,0,1,20,,0,3
0x4a73b40330419ebafcd4bd25792020b4c20294e2,25,20,,0,1,20,,0,0
0xa7ac0f3d3780b988d79142aaf912aae670be113a,25,20,,0,1,20,,0,0
0x48bd1b48f6fdd4b5cbe88641e07c20bfcb4caee1,25,20,,0,1,20,,0,2
0xdbe7128431112cec1f4f85ca2df058a57117a304,25,20,,0,1,20,,0,0
0x9cede2f4f46395c69a30effc5b2c0be6c3353a6b,25,20,,0,1,20,,0,0
0x8a83e21b5cd17bf89616557326754c01bcdaae1f,25,20,,0,1,20,,0,1
0x3934d9a296f8cf4570006ecdbbd77ff05f463336,25,20,,0,1,20,,0,0
0x1083b9630552c73a3d92246dc46324300228e967,25,20,,0,1,20,,0,1
0xb68a762a30fef902816e6253976714f55a598459,25,20,,0,1,20,,0,2
0xd0f93a62e8d9e6a56299890d682342b73ea9667a,25,20,,0,1,20,,0,3
0x1a7456502486c4bb5b0d3b051f7687d7091863bd,25,20,,0,1,20,,0,0
0x55225b17e54b11e9192c12005a144ab7127391f0,25,20,,0,1,20,,0,1
0x8af7a93e3b3114c32f5c86663b8e6d74ce9c694b,25,20,,0,1,20,,0,1
0x010ccda3490012071608db8977101f8ba6e9b0e9,25,20,,0,1,20,,0,2
0xe852022fd83909cfb8859fcc03b4c9ec536bcd8c,25,20,,0,1,20,,0,0
0xa0f8bb30b0a64ec83f961c02d9419df8825b7d2d,25,20,,0,1,20,,0,2
0x62c8290ad299ac571ec115cf481b37fb52464cda,25,20,,0,1,20,,0,0
0x811d8e3ab445b1f65eaefdf50997379570920cfb,25,20,,0,1,20,,0,0
0x5f1144dc296f963d3b7606fef65ea33aa89421b0,25,20,,0,1,20,,0,0
0x864bd5f095c02fad8beea40f93205fa1d8020c1c,25,20,,0,1,20,,0,0
0x96b87f03d62d424e2b060e24efaa39349a6fd7d5,25,20,,0,1,20,,0,2
0x32adcd20a99686337ddecd642cc97e092d5532ed,25,20,,0,1,20,,0,1
0xc5523689706fbdd8ca1c99ec4623919b737d4cab,25,20,,0,1,20,,0,2
0x48ae7f77fbc804b23a138df385fe9d3ece6b49de,25,20,,0,1,20,,0,2
0xc5d1c2b69e6021e3b0968a639ebf34a974c96452,25,20,,0,1,20,,0,2
0xf12e81d9601a0a1dc5c26d7122a1eee7d2a2e8dc,25,20,,0,1,20,,0,2
0x060848699f5faf6947e971fdb18cda3e5c30c885,25,20,,0,1,20,,0,2
0x2d6a00b1c5bfeafabb5a6da63300176b865842b6,25,20,,0,1,20,,0,0
0x0061d84705d26c298b0e04b7fb1833ff77c197e8,25,20,,0,1,20,,0,0
0xe97709e423f2773e2e6851a4c06da67552aa5a1d,25,20,,0,1,20,,0,2
